CUSTOMERID,CREDITSCORE,GEOGRAPHY,GENDER,AGE,TENURE,BALANCE,NUMOFPRODUCTS,HASCRCARD,ISACTIVEMEMBER,ESTIMATEDSALARY,EXITED,TRANSACTIONTIMESTAMP,DEBTTOINCOME
6529,411,France,Male,22,0,47139.78,1,1,0,50248.95782897863,0,2025-01-18 15:32:37,71
6530,761,France,Male,62,0,22776.22,3,1,0,121235.30078744986,0,2025-01-07 02:42:37,65
6531,492,France,Male,63,5,24153.77,2,1,1,202345.8688734591,0,2025-02-02 05:27:37,78
6532,601,Spain,Female,53,8,192098.37,3,0,1,86153.67231816603,0,2025-01-21 19:20:37,67
6533,444,Germany,Female,34,0,7184.33,5,0,1,41523.377977692915,0,2025-01-12 03:53:37,58
6534,367,France,Male,58,2,72364.18,3,1,0,170156.45941911987,0,2025-01-22 17:52:37,61
6535,745,France,Female,47,4,32296.6,2,1,1,143338.41893409233,0,2025-01-14 09:06:37,70
6536,325,France,Male,69,3,188727.54,2,0,1,11508.296894936862,1,2025-01-26 17:06:37,69
6537,498,France,Male,37,0,125873.27,1,1,0,178289.24863369646,0,2025-01-15 21:45:37,85
6538,697,France,Male,53,9,51373.1,2,0,1,157991.13565992526,0,2025-01-05 04:06:37,60
6539,760,France,Male,83,3,187602.72,2,1,0,45259.47517320413,0,2025-02-03 10:47:37,77
6540,380,France,Male,62,3,187591.63,1,1,1,11394.321445985084,1,2025-02-02 23:31:37,23
6541,676,Spain,Female,21,10,130755.66,2,0,1,193606.3594158704,0,2025-01-05 11:43:37,68
6542,654,France,Female,67,9,68962.45,2,0,1,152501.15545846085,0,2025-01-08 16:45:37,22
6543,793,France,Male,72,3,146569.27,1,1,1,85966.34257371209,0,2025-01-31 09:54:37,51
6544,697,France,Female,76,2,233382.53,2,0,1,94715.37221575783,1,2025-02-02 00:09:37,66
6545,723,Spain,Male,59,6,12909.1,1,0,1,119660.47245009891,1,2025-01-31 08:41:37,81
6546,805,France,Female,19,0,66737.46,3,0,1,150410.13326149085,0,2025-01-13 00:36:37,35
6547,630,France,Female,63,1,71242.3,4,1,0,45589.74482920982,1,2025-01-22 05:41:37,87
6548,393,Spain,Female,19,0,157952.92,4,1,0,48202.13139513394,0,2025-01-15 22:57:37,37
6549,359,France,Female,67,3,162791.1,5,0,0,22063.94666882544,0,2025-01-19 04:41:37,25
6550,533,France,Male,18,4,51578.85,2,1,1,214950.86254386057,0,2025-01-10 02:08:37,84
6551,523,France,Female,30,10,54025.15,1,0,0,174658.1002779746,0,2025-01-20 02:47:37,99
6552,639,Spain,Female,87,9,232053.17,4,0,0,109552.22024579975,0,2025-01-21 09:44:37,56
6553,502,France,Female,39,4,189074.7,2,0,0,87565.67785391919,0,2025-01-20 07:04:37,92
6554,447,France,Female,34,1,233567.42,2,0,0,58168.124415706036,0,2025-01-14 06:20:37,82
6555,326,France,Female,76,10,207415.75,1,0,0,126557.21162987321,0,2025-02-01 13:14:37,78
6556,761,France,Female,87,2,100529.5,3,1,1,143389.44758258635,0,2025-01-21 15:40:37,53
6557,394,France,Female,20,3,30476.91,1,1,0,155847.01749476773,0,2025-01-07 13:46:37,56
6558,690,France,Female,87,9,157387.59,3,1,0,12943.331518705267,0,2025-01-22 12:56:37,53
6559,415,France,Male,66,5,87997.77,3,1,0,138489.98956797435,0,2025-01-06 18:04:37,64
6560,487,France,Male,67,5,106353.0,3,0,1,170680.94370328553,0,2025-01-22 23:13:37,20
6561,542,France,Male,52,1,106469.94,4,1,1,33177.142497574874,1,2025-01-30 21:55:37,72
6562,709,France,Female,40,1,234129.91,2,0,0,162789.9817433943,0,2025-01-28 05:19:37,81
6563,375,France,Male,89,8,17215.6,1,0,1,174537.65111702742,0,2025-01-08 03:13:37,34
6564,768,Spain,Male,24,1,48275.94,1,0,1,69322.82626997074,0,2025-01-25 13:04:37,70
6565,665,Spain,Male,67,1,151985.72,4,1,0,141203.27085108418,0,2025-01-17 23:17:37,33
6566,736,France,Female,27,2,220939.52,2,1,1,30474.77921041395,0,2025-01-25 00:09:37,78
6567,341,France,Male,72,8,229485.66,1,0,0,153744.39041847107,0,2025-01-30 04:17:37,71
6568,676,France,Male,91,5,139673.23,1,1,1,126442.04823391886,0,2025-01-24 14:34:37,20
6569,333,Spain,Male,36,10,8640.3,1,1,1,186920.51244624672,0,2025-01-29 08:50:37,94
6570,555,Spain,Male,40,5,90720.26,3,0,1,94397.97466963598,0,2025-01-12 19:35:37,36
6571,284,France,Male,81,9,229708.32,3,1,0,103382.81334500048,0,2025-01-10 05:09:37,75
6572,435,Spain,Male,50,4,124986.02,4,1,1,215360.10461657116,0,2025-01-09 06:33:37,24
6573,287,Germany,Male,83,6,181653.32,4,1,1,187336.81125205007,1,2025-02-03 10:01:37,36
6574,478,Germany,Female,26,10,67298.36,1,0,1,18788.965289588414,0,2025-01-13 21:04:37,37
6575,352,Germany,Male,46,3,6251.74,2,0,1,120932.48701715014,0,2025-02-03 05:32:37,74
6576,435,Spain,Male,35,9,144590.05,2,1,1,45845.84255722384,0,2025-01-28 15:35:37,66
6577,659,France,Female,88,9,208745.25,5,1,0,65345.70933719615,0,2025-01-05 18:39:37,99
6578,740,France,Female,95,2,247567.17,3,1,1,144855.00334839398,0,2025-01-28 08:03:37,68
6579,425,Spain,Female,46,6,211656.78,2,1,1,33523.927850398264,0,2025-01-15 04:52:37,42
6580,424,France,Female,78,9,138498.59,1,1,0,13131.261195154184,0,2025-01-16 21:57:37,40
6581,320,France,Female,22,0,152181.9,1,1,0,170475.94696599414,0,2025-01-19 22:04:37,48
6582,528,France,Male,86,5,206041.01,2,0,0,157517.65699699198,0,2025-01-05 15:53:37,79
6583,780,Spain,Male,73,10,4952.67,1,1,1,190549.92818223077,0,2025-01-24 06:56:37,65
6584,648,France,Male,69,10,237911.09,2,0,0,119690.34147200033,0,2025-02-03 00:34:37,29
6585,680,France,Female,32,10,132805.31,2,1,1,182728.17271807778,1,2025-01-05 05:53:37,72
6586,363,France,Male,37,1,238013.06,3,0,1,143852.72238387205,0,2025-01-08 06:54:37,26
6587,514,Germany,Male,90,1,191129.54,2,0,0,94351.3656782883,0,2025-02-01 21:35:37,49
6588,779,France,Female,33,10,38079.42,3,0,0,131980.37616411157,0,2025-01-27 14:12:37,74
6589,377,France,Female,92,7,41314.95,4,1,0,171740.56025960072,0,2025-01-21 02:48:37,84
6590,491,France,Male,42,2,88411.49,2,0,1,84073.77396434109,0,2025-01-19 03:42:37,40
6591,770,France,Female,74,8,65997.01,4,0,1,92270.51617235011,0,2025-01-24 23:31:37,26
6592,466,France,Male,38,3,109824.69,1,0,1,133388.82704152056,0,2025-01-31 23:45:37,63
6593,322,Spain,Female,22,5,150975.97,4,0,1,107445.51219952901,1,2025-01-09 03:33:37,87
6594,660,Germany,Male,92,0,109144.87,5,1,0,121842.78759031398,0,2025-01-07 18:18:37,34
6595,299,France,Male,26,10,14105.15,1,0,1,191213.23166302964,1,2025-01-28 04:39:37,21
6596,525,France,Male,28,9,243907.9,2,0,1,18687.94786317309,0,2025-01-12 00:57:37,22
6597,684,Spain,Female,82,9,106280.53,3,0,0,155069.42614238,0,2025-01-19 19:23:37,67
6598,677,France,Female,80,2,212768.75,2,0,0,183315.53088739328,0,2025-01-15 00:33:37,87
6599,758,France,Female,43,3,18488.57,4,0,1,57343.79358321226,0,2025-01-13 06:46:37,66
6600,474,Spain,Female,91,4,202516.22,2,1,1,50602.486741998175,0,2025-01-12 14:58:37,62
6601,430,Spain,Male,36,0,43351.16,2,0,1,77788.74616451577,0,2025-01-24 15:38:37,46
6602,681,Spain,Male,33,3,169851.24,4,1,0,23692.19705226233,0,2025-01-06 14:25:37,23
6603,410,France,Male,73,4,165451.67,3,1,1,120761.6099191448,0,2025-01-05 21:33:37,55
6604,670,Spain,Male,85,3,227451.68,1,0,1,152647.9466164901,1,2025-02-01 10:22:37,99
6605,587,France,Female,95,9,80169.17,1,1,0,197538.16279397754,0,2025-01-30 18:47:37,71
6606,626,France,Female,47,9,27239.94,4,1,0,24671.869074956612,0,2025-01-27 14:49:37,64
6607,597,Spain,Female,24,6,216141.45,1,0,0,102980.53029002079,0,2025-01-14 17:00:37,70
6608,531,France,Female,29,7,82894.38,4,0,1,182004.266628428,0,2025-01-20 12:52:37,51
6609,552,France,Male,41,7,58133.45,2,0,0,173984.9799625004,0,2025-01-24 04:22:37,21
6610,491,Spain,Female,39,2,121552.15,3,1,0,27880.296382406446,0,2025-02-02 10:09:37,36
6611,564,Spain,Female,64,4,36533.92,3,0,0,14245.558836567998,1,2025-02-01 14:36:37,42
6612,560,France,Female,47,9,74240.84,5,1,1,175815.72970316873,0,2025-01-25 01:39:37,63
6613,301,France,Male,77,7,96320.16,4,0,0,39231.27907294036,0,2025-01-21 08:22:37,65
6614,491,Spain,Male,56,6,69313.82,4,0,0,125501.05098965019,0,2025-01-10 14:54:37,31
6615,274,Spain,Male,37,8,112564.88,3,1,0,29731.737842184913,0,2025-01-21 16:30:37,73
6616,600,Spain,Female,43,9,96162.67,3,0,1,68552.52608221036,0,2025-02-01 16:40:37,32
6617,540,France,Male,66,6,193647.76,4,1,0,42298.279855316054,0,2025-01-25 12:50:37,93
6618,584,France,Male,86,1,229602.17,5,1,0,176139.16854321247,0,2025-01-08 04:28:37,87
6619,630,France,Male,59,3,25230.8,3,0,1,164429.25784073613,0,2025-01-24 11:24:37,90
6620,639,France,Male,23,7,205825.64,3,1,1,37150.054362542636,0,2025-01-17 21:23:37,85
6621,723,France,Male,70,8,232942.8,1,0,0,21382.27184356378,0,2025-01-30 22:23:37,34
6622,369,France,Male,51,6,171653.29,1,0,1,95600.98512804348,0,2025-01-27 19:15:37,81
6623,329,France,Female,86,4,249104.92,1,0,0,54662.58818909633,1,2025-01-20 12:04:37,92
6624,635,France,Female,27,0,83760.75,4,1,1,13483.033427764567,0,2025-01-13 13:24:37,43
6625,467,France,Male,45,8,207577.49,3,1,1,63982.165466178136,0,2025-02-02 20:27:37,89
6626,753,France,Female,20,5,168425.63,4,1,1,55253.249919883565,0,2025-01-22 15:16:37,80
6627,555,France,Male,94,1,80857.2,1,0,0,159055.20234989474,0,2025-01-25 02:43:37,90
6628,401,France,Female,65,10,176169.12,2,0,1,181194.40084159863,0,2025-01-15 21:54:37,99
6629,524,France,Male,83,9,127405.46,1,0,0,55171.93590574972,1,2025-01-19 05:41:37,91
6630,583,France,Female,52,9,47243.47,4,1,1,51261.86378810851,1,2025-01-26 23:26:37,22
6631,712,France,Male,69,1,43469.92,2,1,0,84412.80717259174,1,2025-01-30 15:48:37,48
6632,745,Spain,Male,79,9,178349.71,2,0,1,47549.45984971919,0,2025-01-05 10:53:37,40
6633,351,Spain,Female,69,0,177982.62,2,0,0,196906.01706440095,0,2025-01-12 00:37:37,73
6634,518,France,Male,64,3,132693.44,2,1,0,65662.96332430634,0,2025-01-27 02:56:37,25
6635,581,Spain,Female,71,9,125353.92,5,1,0,26952.86087192871,0,2025-01-11 00:45:37,30
6636,609,France,Male,45,10,45009.61,1,1,0,122073.2586250468,1,2025-02-02 21:40:37,89
6637,565,France,Male,40,1,107321.53,3,1,0,113744.76151104351,0,2025-02-01 04:33:37,46
6638,598,Germany,Male,52,9,217849.38,2,0,1,152424.78749665967,1,2025-01-11 05:23:37,96
6639,363,France,Male,49,10,213681.83,4,1,0,223025.37054255107,1,2025-01-27 06:43:37,79
6640,325,France,Female,19,8,165229.73,4,1,1,85474.74555856816,0,2025-01-30 05:17:37,92
6641,557,Spain,Female,33,1,249339.17,3,0,1,76737.95123526134,0,2025-01-17 17:42:37,91
6642,693,Germany,Female,33,10,223294.59,3,0,1,84814.67167589627,0,2025-01-06 18:55:37,46
6643,570,Germany,Female,68,8,36307.61,3,0,1,127040.52766278636,1,2025-01-22 09:37:37,51
6644,262,Germany,Female,84,0,99784.1,2,0,1,123370.15777833934,1,2025-01-29 01:09:37,52
6645,358,France,Male,71,6,32984.37,2,1,0,106032.0691038132,1,2025-01-20 18:11:37,24
6646,479,France,Male,37,5,116522.4,4,0,1,84464.59707045983,0,2025-01-16 11:14:37,28
6647,742,France,Female,50,5,194095.71,2,1,0,89562.54320957187,1,2025-01-10 09:39:37,32
6648,774,France,Male,25,1,38947.18,1,1,0,166531.76370206606,0,2025-01-06 20:48:37,25
6649,734,France,Female,41,0,220105.51,4,1,1,128152.52681271649,0,2025-01-14 05:38:37,93
6650,317,Spain,Male,70,9,142264.39,2,0,0,174454.55723766563,0,2025-01-22 08:14:37,55
6651,747,France,Female,81,7,187236.11,5,0,1,69748.01798060586,0,2025-01-29 01:49:37,69
6652,772,France,Male,75,7,11288.95,1,1,0,192821.5203749583,0,2025-01-30 05:01:37,80
6653,628,France,Male,54,1,23459.54,3,1,0,19510.228108273015,0,2025-01-14 16:06:37,67
6654,397,France,Female,29,3,155215.3,4,0,1,118989.42272716074,0,2025-01-05 21:44:37,30
6655,666,Spain,Male,21,3,209547.98,3,0,0,169862.7078413495,0,2025-01-29 16:59:37,36
6656,257,France,Female,48,1,218466.27,1,1,0,188325.76143412665,0,2025-01-23 05:00:37,21
6657,482,France,Male,55,10,172092.33,2,0,0,68131.53948954483,1,2025-01-30 18:33:37,26
6658,621,France,Female,54,8,50234.68,3,0,1,96034.96209291028,0,2025-01-29 00:33:37,76
6659,527,France,Male,92,3,48755.43,2,1,1,19518.415984050433,0,2025-01-13 14:46:37,50
6660,513,France,Female,31,3,220340.69,5,0,0,159240.1872040787,0,2025-01-18 17:49:37,78
6661,657,France,Male,92,3,28308.85,3,1,0,39742.98881870617,0,2025-01-13 16:31:37,65
6662,736,France,Male,90,4,171517.72,2,0,1,88962.34755914476,0,2025-01-22 22:14:37,98
6663,743,France,Female,41,9,133376.71,1,1,0,232364.00250727584,0,2025-01-12 16:15:37,26
6664,632,Germany,Female,27,7,105355.02,4,1,1,196064.2882467225,0,2025-01-29 10:13:37,33
6665,544,France,Female,55,3,110083.64,3,0,1,79488.99660888739,0,2025-02-02 23:00:37,28
6666,668,France,Female,60,2,236301.84,3,0,0,53609.36406192941,1,2025-01-08 12:23:37,28
6667,314,France,Male,54,10,215360.8,2,0,1,58881.72425240296,0,2025-01-14 03:55:37,21
6668,799,France,Male,59,0,216245.97,3,1,1,150341.92103575825,1,2025-01-17 00:09:37,35
6669,575,France,Male,49,1,101654.58,2,0,0,153662.51284609345,0,2025-01-19 22:40:37,21
6670,375,Germany,Male,31,3,26745.3,2,1,1,49570.23054993529,0,2025-01-30 08:11:37,98
6671,463,France,Male,21,8,249459.86,1,1,0,57734.21362325456,0,2025-01-28 20:33:37,89
6672,330,France,Female,41,0,36335.77,2,0,0,72421.03626082822,0,2025-02-01 04:24:37,42
6673,460,France,Female,27,5,128895.58,1,1,1,107294.87190417854,0,2025-01-07 19:46:37,47
6674,498,Spain,Female,33,5,66154.8,5,1,1,213742.77280849445,1,2025-01-26 15:29:37,62
6675,678,France,Female,56,9,127685.72,4,1,0,14816.50404462959,0,2025-02-01 08:33:37,82
6676,301,France,Female,35,2,76233.3,3,0,1,148651.38730132018,0,2025-01-09 04:44:37,36
6677,405,France,Male,42,9,224221.66,4,0,0,184616.62981767158,0,2025-01-19 21:08:37,55
6678,606,Germany,Male,24,8,242085.4,4,0,0,172080.07380946132,0,2025-02-02 05:21:37,38
6679,602,France,Female,73,9,102516.07,2,0,0,52127.708070290384,0,2025-01-28 09:23:37,24
6680,789,France,Female,64,2,17547.41,2,0,0,97768.50235526943,0,2025-01-25 14:16:37,42
6681,358,France,Female,20,0,165834.02,2,0,1,210419.0372004628,0,2025-01-12 16:43:37,38
6682,465,Germany,Male,18,1,94156.39,4,0,0,37330.90070655128,0,2025-01-09 20:58:37,20
6683,582,France,Female,50,3,246492.16,2,0,1,229272.71286379462,0,2025-01-15 19:36:37,46
6684,407,France,Female,88,3,22343.69,2,1,0,38493.847199663825,0,2025-01-21 16:00:37,62
6685,539,France,Female,91,1,29781.61,2,1,0,35492.32527901733,0,2025-01-27 22:10:37,44
6686,495,Germany,Male,76,9,174855.78,3,0,0,161960.81507293702,0,2025-01-19 09:03:37,73
6687,679,France,Female,89,5,189662.4,1,1,0,197488.88069614576,0,2025-01-15 03:21:37,25
6688,592,France,Male,49,5,117774.1,2,1,1,17910.223791638793,0,2025-01-17 05:21:37,95
6689,300,France,Female,34,2,69316.15,4,0,0,49116.48140732444,0,2025-01-13 06:45:37,44
6690,370,Germany,Female,95,0,77452.51,2,0,0,227351.86761209776,0,2025-01-26 04:24:37,93
6691,723,Spain,Male,34,9,84493.24,2,0,1,66161.79039884533,1,2025-01-25 04:00:37,65
6692,710,France,Male,38,8,56320.5,1,0,0,14101.792198298985,0,2025-02-01 11:31:37,78
6693,698,France,Female,72,3,212660.64,2,0,1,57818.09030135505,1,2025-02-03 04:16:37,74
6694,500,France,Female,23,8,16269.3,3,0,0,156610.4669668426,0,2025-01-28 08:48:37,43
6695,634,Spain,Male,66,4,101819.46,3,0,0,207380.46613607227,0,2025-02-03 19:26:37,94
6696,472,France,Male,43,6,186900.79,2,1,0,39549.928842485504,0,2025-01-27 09:27:37,43
6697,547,France,Female,49,2,956.37,4,0,0,54215.10344943769,0,2025-01-29 05:18:37,22
6698,649,France,Male,89,2,219508.13,3,1,0,102430.97442479411,1,2025-01-30 08:40:37,59
6699,616,France,Male,61,7,176573.3,3,1,0,170865.28483211534,0,2025-01-17 11:17:37,39
6700,495,France,Female,76,0,18343.49,5,0,0,140453.06972873103,0,2025-01-22 02:30:37,88
6701,494,France,Female,46,7,223749.15,5,0,0,75424.07999027547,0,2025-02-01 17:10:37,96
6702,462,France,Female,34,7,121826.25,2,1,0,22097.451053325723,0,2025-01-22 09:36:37,89
6703,727,Spain,Male,35,2,163059.83,3,0,1,69443.67484935213,0,2025-01-21 00:50:37,85
6704,266,Spain,Female,57,0,220508.34,2,1,0,57046.959133797565,0,2025-01-15 06:55:37,88
6705,487,France,Female,80,8,220290.59,3,1,1,15156.373821420491,0,2025-02-03 13:51:37,98
6706,404,France,Male,92,3,102186.03,4,1,1,195811.80348032946,0,2025-01-10 14:52:37,27
6707,391,Spain,Female,62,6,59422.37,1,1,1,62734.515870849915,1,2025-01-21 02:26:37,74
6708,763,France,Male,93,8,64355.39,1,1,1,179386.94931686833,0,2025-01-12 23:34:37,56
6709,432,France,Male,20,2,191485.4,3,0,0,103618.77623427923,0,2025-01-28 12:40:37,92
6710,510,France,Female,20,4,232357.59,4,1,0,206724.82027251762,0,2025-01-28 11:41:37,91
6711,500,France,Female,55,9,18057.67,3,1,0,38448.99364187404,0,2025-01-11 08:04:37,33
6712,767,France,Male,90,10,3754.93,3,0,0,34985.70362951511,0,2025-01-08 19:53:37,67
6713,546,France,Female,57,2,205733.77,3,1,0,12322.843612013796,0,2025-01-29 11:13:37,86
6714,795,France,Male,85,4,96650.65,1,0,1,139274.52711435963,0,2025-01-18 14:09:37,51
6715,556,France,Male,71,10,69112.31,4,0,1,74286.68537674716,0,2025-01-20 03:23:37,55
6716,397,France,Female,37,1,47093.46,5,1,1,198705.3090767486,0,2025-01-08 22:44:37,24
6717,635,France,Female,32,3,86620.15,3,0,0,153481.5553008759,0,2025-02-02 18:04:37,98
6718,364,Spain,Male,22,1,242867.02,4,1,0,124453.27662498553,0,2025-01-31 22:35:37,37
6719,704,Spain,Male,56,2,244269.94,1,1,1,120631.81552223457,0,2025-01-19 13:25:37,30
6720,466,France,Female,57,4,82878.38,2,1,1,68288.17821020151,0,2025-01-25 10:40:37,93
6721,752,France,Male,24,8,240922.53,4,1,1,24103.14521096601,0,2025-01-17 07:45:37,23
6722,717,Spain,Male,89,2,74965.86,4,1,1,95620.03758906233,0,2025-01-08 21:11:37,39
6723,573,Spain,Male,50,9,213620.27,1,0,0,32096.713474084023,1,2025-01-23 04:08:37,24
6724,563,Germany,Female,54,5,53001.05,1,0,1,184845.6758464575,0,2025-01-21 14:35:37,82
6725,610,France,Male,49,3,206621.9,3,1,1,173808.17865313162,0,2025-01-31 02:51:37,73
6726,423,France,Male,60,3,88432.6,2,1,1,136281.9276674687,1,2025-01-21 17:44:37,84
6727,590,Germany,Female,80,10,48930.88,3,1,1,103112.24044171603,0,2025-01-06 15:48:37,96
6728,537,France,Male,53,9,233694.98,3,1,1,96035.85338782101,0,2025-01-27 17:57:37,32
6729,288,France,Male,66,9,53546.08,2,0,0,110387.8486226087,0,2025-01-06 09:19:37,98
6730,509,France,Female,42,4,247958.81,3,1,1,181659.14560117963,0,2025-02-02 03:28:37,92
6731,555,France,Female,83,10,27143.47,4,1,1,34351.627877708896,0,2025-01-30 10:24:37,22
6732,308,France,Female,26,6,2505.2,3,0,1,120779.9123991794,0,2025-01-24 22:23:37,21
6733,423,France,Female,35,10,217698.39,3,0,1,174875.9043590269,0,2025-01-31 07:52:37,31
6734,676,Germany,Female,39,3,146651.1,3,0,0,109804.95527150054,0,2025-01-16 10:33:37,75
6735,475,France,Male,32,7,105406.58,3,0,1,13303.73282973925,0,2025-02-03 13:20:37,77
6736,617,France,Male,24,8,20490.98,2,0,1,64014.74407956232,0,2025-01-29 06:10:37,71
6737,800,France,Female,30,8,143723.13,3,1,0,144387.57838961217,1,2025-01-09 13:18:37,34
6738,337,France,Male,53,8,98431.4,2,1,0,201877.2475533721,0,2025-01-30 21:03:37,20
6739,545,Spain,Female,33,1,120905.48,4,1,1,192274.89099656115,0,2025-01-27 08:23:37,91
6740,417,France,Male,58,2,157597.97,5,1,0,181083.86414471536,1,2025-01-23 21:17:37,90
6741,560,France,Male,38,4,159983.4,2,0,0,194874.919081969,0,2025-01-15 22:38:37,64
6742,661,France,Male,45,0,240149.81,3,0,0,68076.47144790171,1,2025-01-07 18:01:37,35
6743,296,France,Female,91,3,163763.35,2,0,0,12154.291798576864,1,2025-01-26 11:17:37,36
6744,707,France,Female,34,10,84851.04,3,0,0,87797.63888766516,0,2025-01-19 03:07:37,49
6745,401,France,Female,82,4,82408.21,3,0,1,116968.01659962736,0,2025-02-01 05:12:37,56
6746,492,France,Male,30,8,119290.24,2,1,0,80384.12407195626,0,2025-01-29 00:27:37,37
6747,678,Spain,Female,53,7,64831.92,4,1,0,21275.99491110666,0,2025-01-06 03:30:37,95
6748,448,France,Male,75,0,94109.74,4,1,0,101554.14839266952,0,2025-01-07 18:22:37,30
6749,367,France,Male,37,2,210528.19,5,0,1,55503.28131806955,0,2025-01-18 03:42:37,79
6750,371,France,Female,69,2,214940.4,2,1,0,164847.5223374172,0,2025-01-15 14:27:37,78
6751,336,France,Male,23,10,156948.12,1,1,1,26253.771472242835,1,2025-01-29 23:56:37,89
6752,547,France,Male,40,5,145710.24,1,1,0,230352.83491881934,1,2025-01-06 22:23:37,45
6753,524,Spain,Male,59,3,106774.96,4,0,1,194908.95961492628,1,2025-01-09 05:06:37,99
6754,587,France,Female,41,3,158974.73,4,0,1,184871.63645197276,0,2025-01-30 04:14:37,57
6755,668,France,Female,22,0,201513.34,1,0,1,187501.36844442427,0,2025-01-14 21:12:37,28
6756,785,France,Female,49,9,184461.76,3,1,0,125219.59730735565,0,2025-01-25 22:47:37,92
6757,623,France,Male,63,10,8864.88,1,1,1,22757.831280171282,0,2025-01-31 10:55:37,65
6758,483,France,Male,34,3,182782.5,3,0,1,133949.56356036552,0,2025-01-10 12:28:37,63
6759,450,France,Female,92,0,179986.92,3,1,1,165303.80664740113,1,2025-01-11 21:47:37,61
6760,281,France,Male,44,4,24747.63,2,1,0,33949.02349717403,1,2025-01-25 22:12:37,92
6761,462,Spain,Female,85,2,37561.84,4,1,1,142205.75556140154,0,2025-01-25 19:58:37,88
6762,483,France,Female,40,9,196977.13,3,1,0,107673.25701594182,0,2025-01-17 19:46:37,42
6763,262,France,Female,51,4,139747.39,1,0,1,94942.82654915989,0,2025-02-03 01:07:37,53
6764,712,France,Female,38,2,205407.25,3,1,0,46357.882499496445,0,2025-02-03 20:43:37,41
6765,414,Spain,Male,39,4,46186.03,2,0,0,169419.2564410739,0,2025-01-05 07:13:37,88
6766,828,France,Male,82,3,7653.69,1,0,1,195037.19309780464,0,2025-01-24 02:34:37,84
6767,305,France,Male,49,8,40485.44,2,1,0,178531.2838156022,0,2025-01-21 22:16:37,45
6768,507,France,Female,79,5,113142.51,3,0,1,83918.50480926207,0,2025-01-19 19:33:37,74
6769,611,France,Male,45,9,130823.19,2,0,0,204956.56811289903,1,2025-01-20 08:26:37,34
6770,665,Spain,Female,24,1,214425.28,1,1,0,92158.40675720458,0,2025-01-21 05:38:37,85
6771,344,Spain,Female,71,0,179050.13,4,0,1,63468.91900388012,0,2025-01-17 05:47:37,72
6772,392,Germany,Female,87,0,247597.66,4,1,0,228834.04504158112,1,2025-01-05 02:01:37,98
6773,506,France,Male,31,0,19679.9,2,1,0,184996.134730061,0,2025-01-13 02:10:37,30
6774,454,France,Female,72,8,32555.27,3,1,0,151830.98448729262,0,2025-01-22 23:41:37,77
6775,682,France,Male,75,4,21088.9,2,1,0,23887.26010133081,0,2025-01-10 03:03:37,61
6776,499,France,Male,61,3,134614.51,3,1,0,44839.14703049477,0,2025-01-08 14:17:37,88
6777,354,Spain,Male,63,9,66715.19,1,0,0,16155.197043838862,0,2025-01-26 12:39:37,52
6778,285,Germany,Male,31,4,170908.24,4,0,1,169425.95820316536,0,2025-01-15 20:02:37,63
